#F f0_EPDL97.dat
#D Mon Sep 30 15:12:40 2002
#UT Elastic Photon-Atom Scattering, nonrelativistic form factors
#UF0TYPE TABLE ; TABLE TABLE_NOR OR PARAMETRIZATION? 
#UIDL xf0
#C  This file has been created using f0_EPDL97.pro on Mon Sep 30 15:12:40 2002
#C  This file belongs to the DABAX library. More information on
#C  DABAX can be found at:
#C  http://www.esrf.fr/computing/scientific/dabax/
#UD Elastic Photon-Atom Scattering, nonrelativistic form factors
#UD 
#UD
#UD 
#UD The form factors stored in this file come from the 
#UD Evaluated Photon Data Library (EPDL) from the Lawrence Livermore 
#UD National Laboratory: 
#UD    "EPDL97 The Evaluated Data Library, 97 Version"
#UD     Dermott E Cullen, John H Hubbel, Lynn Kissel
#UD        UCRL-50400, Vol 6, Rev 5 (Sep 19 1997)
#UD 
#UD Availability:
#UD In USA: contact the Radiation Safety Information Computational 
#UD         Center (RSICC):
#UD         http://www-rsicc.ornl.gov/rsic.html
#UD In Europe Korea and Japan: contact the Nuclear Energy Agence:
#UD         http://www.nea.fr
#UD         
#UD The argument for the form factor and scattering function is 
#UD x = sin(theta/2)/lambda, where theta is the photon scattering angle, and 
#UD lambda is its wavelength (cm). 
#UD The EPDL97 data base contains data from 0.0 to 1.0e+17 cm^-1. 
#UD The number of data points ranges from about 100 to 174. 
#UD 
#UD Quoted from the above reference of Cullen et al:
#UD The form factors are those of Hubbell [22,23,24]. Hubbell has 
#UD calculated nonrelativistic, relativistic and modified relativistic 
#UD form factors. Based on Hubbell's recommendation the data included in 
#UD EPDL97 are his nonrelativistic form factors, which are currently the 
#UD most widely used of Hubbell's form factors. 
#UD [22] Hubbell et al, J. Phys. Chem. Ref. Data, 4 471 (1975)
#UD [23] Hubbell et al, J. Phys. Chem. Ref. Data, 7 615 (1977)
#UD      Hubbell & Overbo, J. Phys. Chem. Ref. Data, 8 69 (1979)
#UD [24] Hubbell, Radiat. Phys. Chem. 50 113 (1997)
#UD 
#UD 
#UD Note: The data in this file are from reference [22]: 
#UD   J H Hubbell, W J Veigele, E A Briggs, R T Brown, D T Cromer, R J Howerton
#UD   Atomic form factors, incoherent scattering functions and photon scattering cross sections
#UD   J. Phys. Chem. Ref. Data, 4 471-538 (1975)
#UD 
#UD The atomic form factor and also incoherent scattering factor from  [22] are also 
#UD available in ftp://www-phys.llnl.gov/pub/rayleigh/RTAB/data_NF 
#UD  (RTAB Database: L. Kissel, Radiation physics and chemistry 59 (2000) 185-200)
#UD 
#UD 
#UD  The following two arrays are stored: 
#UD     Column 1: X(1/A) = sin(theta/2)/lambda
#UD     Column 2: f0 = form factor (electron units)
#UD
#UD
#S  1 H 
#N 2
#L X(1/A)  f0
     354.5900  3.781930E-05 
     435.2700  2.000640E-05 
     538.8000  1.036270E-05 
     703.5100  4.582630E-06 
     901.1700  2.160570E-06 
     1000.000  1.577300E-06 
     1342.800  6.496340E-07 
     1774.400  2.821920E-07 
     2633.300  8.732630E-08 
     4881.100  1.420220E-08 
     11674.00  1.125330E-09 
     35515.00  4.619670E-11 
     1000000.  3.629300E-15 
     5623400.  2.679600E-17 
 2.738400E+08  3.904280E-22 
 1.000000E+09  9.405700E-24 
#S  51 Sb
#N 2
#L X(1/A)  f0
     0.000000      51.00000 
 1.000000E-07      51.00000 
 1.000000E-06      51.00000 
 1.000000E-05      51.00000 
 1.000000E-04      51.00000 
  0.001000000      51.00000 
  0.005000000      50.98300 
  0.007500000      50.96250 
  0.010000000      50.94800 
   0.01500000      50.89400 
   0.02000000      50.81200 
   0.02500000      50.70900 
   0.03000000      50.58300 
   0.03500000      50.43430 
   0.04000000      50.27000 
   0.04500000      50.08700 
   0.05000000      49.88600 
   0.05500000      49.66720 
   0.06250000      49.30700 
   0.06500000      49.17970 
   0.07000000      48.92000 
   0.07500000      48.64680 
   0.08250000      48.21570 
   0.08500000      48.07150 
   0.09000000      47.77500 
    0.1000000      47.16100 
    0.1109400      46.46360 
    0.1187500      45.96000 
    0.1250000      45.55500 
    0.1375000      44.73550 
    0.1500000      43.93000 
    0.1687500      42.74120 
    0.1750000      42.35700 
    0.1937500      41.21270 
    0.2000000      40.84300 
    0.2250000      39.39080 
    0.2375000      38.69120 
    0.2500000      38.00500 
    0.2875000      36.01680 
    0.3000000      35.37800 
    0.3250000      34.12490 
    0.3500000      32.91520 
    0.3625000      32.32690 
    0.4000000      30.62700 
    0.4500000      28.51950 
    0.5000000      26.61900 
    0.6000000      23.43900 
    0.7000000      21.03600 
    0.7750000      19.63210 
    0.8000000      19.21800 
    0.9000000      17.76600 
     1.000000      16.50700 
     1.085900      15.50310 
     1.125000      15.05940 
     1.144500      14.84080 
     1.214800      14.06300 
     1.250000      13.67800 
     1.312500      13.00240 
     1.406300      12.02360 
     1.500000      11.10000 
     1.625000      9.969330 
     1.750000      8.978690 
     2.000000      7.414700 
     2.171900      6.623650 
     2.289100      6.200540 
     2.375000      5.945440 
     2.394500      5.892950 
     2.500000      5.647100 
     2.625000      5.422110 
     2.859400      5.079120 
     3.000000      4.869100 
     3.125000      4.664440 
     3.500000      4.091100 
     3.875000      3.671770 
     4.000000      3.532900 
     4.125000      3.385110 
     4.234400      3.252120 
     4.425800      3.020380 
     4.712900      2.695830 
     4.750000      2.657010 
     5.000000      2.416500 
     5.437500      2.079050 
     6.000000      1.753100 
     6.343800      1.596290 
     6.578100      1.508550 
     6.789100      1.443750 
     7.000000      1.392200 
     7.250000      1.346800 
     8.000000      1.247800 
     8.250000      1.212020 
     8.660199      1.149040 
     8.851600      1.119160 
     10.00000     0.9591000 
     10.62500     0.8932960 
     12.53900     0.7439380 
     13.38500     0.6880710 
     13.75000     0.6646000 
     13.96200     0.6511150 
     14.65400     0.6074200 
     15.00000     0.5857300 
     15.62500     0.5469140 
     16.41100     0.4998100 
     17.06900     0.4625110 
     17.80200     0.4237380 
     18.58700     0.3856170 
     19.52900     0.3445260 
     20.00000     0.3258600 
     21.39200     0.2772050 
     22.72600     0.2384640 
     24.43000     0.1979870 
     26.02800     0.1673430 
     28.25100     0.1337330 
     30.88500     0.1039620 
     33.27400    0.08373720 
     36.34100    0.06441960 
     39.75600    0.04900300 
     44.23800    0.03513820 
     50.00000    0.02380500 
     57.50000    0.01513240 
     68.75000   0.008403430 
     80.00000   0.005081700 
     100.0000   0.002424000 
     120.5000   0.001313350 
     141.8200  0.0007728160 
     171.1100  0.0004217740 
     216.7100  0.0001984250 
     265.6700  0.0001042560 
     311.5600  6.327020E-05 
     397.6200  2.964090E-05 
     472.9100  1.736080E-05 
     604.6900  8.177420E-06 
     802.3400  3.462630E-06 
     1000.000  1.781100E-06 
     1342.800  7.354330E-07 
     1774.400  3.202210E-07 
     2633.300  9.939700E-08 
     4881.100  1.623810E-08 
     11674.00  1.294360E-09 
     35515.00  5.349170E-11 
     1000000.  4.277600E-15 
     5623400.  3.188350E-17 
 2.738400E+08  4.752230E-22 
 1.000000E+09  1.153800E-23 
#S  52 Te
#N 2
#L X(1/A)  f0
     0.000000      52.00000 
 1.000000E-07      52.00000 
 1.000000E-06      52.00000 
 1.000000E-05      52.00000 
 1.000000E-04      52.00000 
  0.001000000      52.00000 
  0.005000000      51.98500 
  0.008750000      51.95670 
  0.010000000      51.95000 
   0.01500000      51.89400 
   0.02000000      51.81300 
   0.02500000      51.70900 
   0.03000000      51.58300 
   0.03500000      51.43420 
   0.04000000      51.26900 
   0.04750000      50.98240 
   0.05000000      50.88100 
   0.05500000      50.65960 
   0.06250000      50.29440 
   0.06500000      50.16520 
   0.07000000      49.90100 
   0.07875000      49.40660 
   0.08500000      49.03310 
   0.08625000      48.95500 
   0.09000000      48.72800 
    0.1000000      48.09300 
    0.1109400      47.36900 
    0.1187500      46.84500 
    0.1203100      46.74060 
    0.1250000      46.42300 
    0.1375000      45.56830 
    0.1500000      44.72400 
    0.1687500      43.48000 
    0.1750000      43.07500 
    0.1937500      41.88320 
    0.2000000      41.50000 
    0.2250000      40.01010 
    0.2375000      39.29590 
    0.2500000      38.60100 
    0.2750000      37.26250 
    0.2875000      36.61440 
    0.3000000      35.98300 
    0.3437500      33.85610 
    0.3500000      33.56460 
    0.3812500      32.13750 
    0.4000000      31.31400 
    0.4500000      29.21940 
    0.5000000      27.30400 
    0.5750000      24.77260 
    0.6000000      24.02800 
    0.7000000      21.49600 
    0.8000000      19.57400 
    0.9000000      18.06500 
     1.000000      16.79500 
     1.109400      15.54460 
     1.125000      15.37360 
     1.179700      14.77950 
     1.250000      14.02900 
     1.312500      13.37000 
     1.406300      12.40860 
     1.437500      12.09740 
     1.500000      11.49100 
     1.617200      10.41800 
     1.750000      9.334070 
     1.753900      9.304570 
     2.000000      7.689300 
     2.171900      6.834920 
     2.289100      6.376150 
     2.375000      6.099450 
     2.394500      6.043250 
     2.500000      5.780100 
     2.625000      5.544770 
     2.859400      5.194580 
     3.000000      4.980400 
     3.125000      4.767310 
     3.500000      4.180700 
     3.875000      3.760890 
     4.000000      3.623900 
     4.125000      3.478260 
     4.234400      3.347030 
     4.425800      3.117660 
     4.712900      2.793850 
     4.750000      2.754500 
     5.000000      2.510400 
     6.000000      1.817200 
     6.343800      1.649290 
     6.578100      1.555170 
     6.789100      1.485820 
     7.000000      1.430900 
     7.234400      1.385630 
     8.000000      1.279900 
     8.250000      1.242400 
     8.468800      1.207370 
     8.851600      1.143960 
     10.00000     0.9779000 
     10.62500     0.9113490 
     12.81300     0.7466480 
     13.56400     0.6988130 
     13.75000     0.6871090 
     14.07700     0.6666080 
     14.69200     0.6281220 
     15.00000     0.6088400 
     15.62500     0.5697590 
     16.41100     0.5219070 
     17.06900     0.4837740 
     17.80200     0.4439390 
     18.58700     0.4046490 
     19.52900     0.3621710 
     20.00000     0.3428300 
     21.39200     0.2923260 
     22.72600     0.2520060 
     24.43000     0.2097630 
     26.02800     0.1776910 
     28.25100     0.1424080 
     30.88500     0.1110430 
     33.27400    0.08966840 
     36.34100    0.06917340 
     39.75600    0.05276640 
     44.23800    0.03795310 
     50.00000    0.02579500 
     57.03100    0.01689240 
     65.23400    0.01089360 
     80.00000   0.005558100 
     100.0000   0.002661100 
     120.5000   0.001446020 
     141.8200  0.0008529300 
     171.1100  0.0004667170 
     216.7100  0.0002202460 
     265.6700  0.0001160120 
     311.5600  7.053170E-05 
     397.6200  3.313050E-05 
     472.9100  1.943940E-05 
     604.6900  9.178220E-06 
     802.3400  3.896650E-06 
     1000.000  2.008300E-06 
     1342.800  8.313370E-07 
     1774.400  3.628120E-07 
     2633.300  1.129690E-07 
     4881.100  1.854140E-08 
     11674.00  1.486650E-09 
     35515.00  6.186060E-11 
     1000000.  5.038900E-15 
     5623400.  3.792480E-17 
 2.738400E+08  5.785580E-22 
 1.000000E+09  1.415900E-23 
#S  53 I 
#N 2
#L X(1/A)  f0
     0.000000      53.00000 
 1.000000E-07      53.00000 
 1.000000E-06      53.00000 
 1.000000E-05      53.00000 
 1.000000E-04      53.00000 
  0.001000000      53.00000 
  0.005000000      52.98600 
  0.007187500      52.97070 
  0.008125000      52.96560 
  0.010000000      52.95200 
   0.01250000      52.92370 
   0.01500000      52.89500 
   0.02000000      52.81400 
   0.02500000      52.71100 
   0.03000000      52.58600 
   0.03750000      52.35710 
   0.04000000      52.27300 
   0.04750000      51.98310 
   0.05000000      51.88400 
   0.05500000      51.66230 
   0.06250000      51.29610 
   0.06500000      51.16610 
   0.07000000      50.90000 
   0.07875000      50.39960 
   0.08500000      50.01950 
   0.08625000      49.93980 
   0.09000000      49.70800 
    0.1000000      49.05700 
    0.1109400      48.31210 
    0.1187500      47.77150 
    0.1203100      47.66360 
    0.1250000      47.33500 
    0.1375000      46.44790 
    0.1437500      46.00690 
    0.1500000      45.56800 
    0.1687500      44.26620 
    0.1750000      43.84200 
    0.1937500      42.59510 
    0.2000000      42.19500 
    0.2250000      40.64570 
    0.2375000      39.90840 
    0.2500000      39.19900 
    0.2750000      37.83640 
    0.2875000      37.18650 
    0.3000000      36.55400 
    0.3437500      34.44890 
    0.3812500      32.75970 
    0.4000000      31.95000 
    0.4500000      29.88340 
    0.5000000      27.97300 
    0.5750000      25.40420 
    0.6000000      24.63600 
    0.7000000      21.99000 
    0.8000000      19.95600 
    0.9000000      18.37400 
     1.000000      17.07600 
     1.109400      15.83470 
     1.125000      15.66580 
     1.203100      14.83970 
     1.250000      14.35400 
     1.312500      13.71230 
     1.406300      12.77220 
     1.437500      12.46620 
     1.500000      11.86700 
     1.562500      11.28540 
     1.671900      10.32550 
     1.750000      9.693580 
     1.815400      9.199950 
     2.000000      7.977900 
     2.171900      7.060930 
     2.289100      6.564160 
     2.375000      6.266050 
     2.394500      6.205790 
     2.473600      5.987820 
     2.500000      5.924500 
     3.000000      5.095300 
     3.125000      4.870800 
     3.500000      4.266200 
     3.750000      3.981090 
     3.937500      3.789770 
     4.000000      3.724400 
     4.179700      3.526020 
     4.330100      3.354880 
     4.497600      3.165260 
     4.677000      2.968380 
     4.750000      2.890970 
     5.000000      2.640800 
     5.500000      2.216180 
     6.000000      1.884100 
     6.343800      1.702950 
     6.578100      1.603080 
     6.789100      1.529770 
     7.000000      1.472100 
     7.125000      1.445010 
     8.000000      1.313800 
     8.250000      1.274200 
     8.468800      1.237180 
     8.851600      1.170910 
     10.00000     0.9973000 
     10.31300     0.9612640 
     10.89800     0.9047390 
     12.94900     0.7591850 
     13.65400     0.7154510 
     13.75000     0.7095050 
     14.13500     0.6857530 
     14.71200     0.6499260 
     15.00000     0.6319300 
     15.62500     0.5926130 
     16.41100     0.5440860 
     17.06900     0.5051750 
     17.80200     0.4643410 
     18.58700     0.4238900 
     19.52900     0.3800550 
     20.00000     0.3600700 
     21.39200     0.3077530 
     22.72600     0.2658720 
     24.43000     0.2218710 
     26.02800     0.1883680 
     28.25100     0.1513970 
     29.61100     0.1331300 
     32.15900     0.1056510 
     35.36500    0.08033060 
     38.04800    0.06472060 
     41.03600    0.05153720 
     44.23800    0.04092930 
     50.00000    0.02790700 
     57.03100    0.01833070 
     65.23400    0.01185320 
     80.00000   0.006069900 
     100.0000   0.002917000 
     113.5100   0.001929820 
     141.4400  0.0009481110 
     170.7700  0.0005190060 
     201.0800  0.0003091200 
     251.0100  0.0001539290 
     297.8200  9.031510E-05 
     385.6000  4.064210E-05 
     462.4000  2.328350E-05 
     596.8000  1.070690E-05 
     798.4000  4.445080E-06 
     1000.000  2.261700E-06 
     1342.800  9.385690E-07 
     1774.400  4.105740E-07 
     2633.300  1.282600E-07 
     4881.100  2.114670E-08 
     11674.00  1.705990E-09 
     35515.00  7.148760E-11 
     1000000.  5.933000E-15 
 2.053500E+07  1.139280E-18 
 1.000000E+09  1.738300E-23 
#S  54 Xe
#N 2
#L X(1/A)  f0
     0.000000      54.00000 
 1.000000E-07      54.00000 
 1.000000E-06      54.00000 
 1.000000E-05      54.00000 
 1.000000E-04      54.00000 
  0.001000000      54.00000 
  0.005000000      53.98800 
  0.008750000      53.96380 
  0.010000000      53.95300 
   0.01500000      53.89600 
   0.02000000      53.81700 
   0.02500000      53.71400 
   0.03000000      53.59100 
   0.03750000      53.36380 
   0.04000000      53.28000 
   0.04750000      52.99090 
   0.05000000      52.89200 
   0.05500000      52.67080 
   0.06250000      52.30480 
   0.06500000      52.17470 
   0.07000000      51.90800 
   0.07875000      51.40510 
   0.08500000      51.02150 
   0.08625000      50.94070 
   0.09000000      50.70600 
    0.1000000      50.04400 
    0.1109400      49.28380 
    0.1187500      48.73010 
    0.1203100      48.61790 
    0.1250000      48.28200 
    0.1375000      47.36710 
    0.1437500      46.91060 
    0.1500000      46.45500 
    0.1687500      45.09660 
    0.1750000      44.65500 
    0.1937500      43.35220 
    0.2000000      42.93400 
    0.2250000      41.31610 
    0.2375000      40.54930 
    0.2500000      39.81400 
    0.2750000      38.41340 
    0.2875000      37.75080 
    0.3000000      37.11000 
    0.3250000      35.88180 
    0.3500000      34.71810 
    0.3625000      34.15590 
    0.4000000      32.53800 
    0.4500000      30.50570 
    0.5000000      28.61500 
    0.5500000      26.85730 
    0.6000000      25.25100 
    0.7000000      22.51100 
    0.8000000      20.36800 
    0.9000000      18.70000 
     1.000000      17.35700 
     1.125000      15.94470 
     1.218800      14.97320 
     1.250000      14.65800 
     1.312500      14.03290 
     1.406300      13.11550 
     1.437500      12.81620 
     1.500000      12.22700 
     1.562500      11.65200 
     1.671900      10.69410 
     1.750000      10.05490 
     1.753900      10.02420 
     1.877000      9.101460 
     2.000000      8.278500 
     2.218800      7.073650 
     2.289100      6.767070 
     2.375000      6.446290 
     2.394500      6.381800 
     2.473600      6.149060 
     2.500000      6.081300 
     3.000000      5.214700 
     3.125000      4.984490 
     3.453100      4.414490 
     3.500000      4.348100 
     4.000000      3.798500 
     4.125000      3.658540 
     4.234400      3.531820 
     4.425800      3.308230 
     4.677000      3.025880 
     4.750000      2.947770 
     5.000000      2.699200 
     5.500000      2.285120 
     6.000000      1.953700 
     6.437500      1.718710 
     6.683600      1.615430 
     6.894500      1.544960 
     7.000000      1.516100 
     7.125000      1.487190 
     7.343800      1.446580 
     7.835900      1.374190 
     8.000000      1.349500 
     8.250000      1.307700 
     8.468800      1.268480 
     10.00000      1.016300 
     10.31300     0.9793540 
     10.89800     0.9223600 
     13.20600     0.7643860 
     13.75000     0.7315940 
     13.84600     0.7258180 
     14.42300     0.6907200 
     15.00000     0.6549700 
     15.62500     0.6154910 
     16.17200     0.5811750 
     16.65000     0.5518020 
     17.48800     0.5025310 
     18.11600     0.4679300 
     19.05800     0.4201800 
     20.00000     0.3775900 
     21.39200     0.3234750 
     22.72600     0.2800430 
     24.43000     0.2342880 
     26.02800     0.1993510 
     28.25100     0.1606810 
     29.61100     0.1415220 
     32.15900     0.1126260 
     35.36500    0.08590200 
     38.04800    0.06937020 
     41.03600    0.05536700 
     44.23800    0.04406640 
     48.07900    0.03406930 
     50.00000    0.03014400 
     53.75000    0.02399100 
     60.31300    0.01659480 
     70.15600    0.01016480 
     80.00000   0.006619200 
     100.0000   0.003193000 
     113.5100   0.002116700 
     141.4400   0.001043390 
