#F f1f2_BrennanCowan.dat
#C This file has been created using f1f2_BrennanCowan fortran program.
#C  This file belongs to the DABAX library. More information on
#C  DABAX can be found at:
#C  http://www.esrf.fr/computing/scientific/dabax/
#UT Elastic Photon-Atom Scattering, anomalous scattering factors.
#UIDL xf1f2
#UD Elastic Photon-Atom Scattering, anomalous scattering factors.
#UD 
#UD The scattering factor values in this file have been calculated 
#UD using the subroutine library by Brennan and Cowan:
#UD S. Brennan and P.L. Cowan (1992), Rev. Sci. Instrum. 63, 850.
#UD  
#UD The values for f1 and f2 are calculated using the theoretical
#UD approximation developed by Cromer and Liberman. This theory gives
#UD accurate values far from an absorption edge but does not account 
#UD for the effects of neighboring atoms, which can be 
#UD critical near an absorption edge. 
#UD 
#UD The program suite described by Brennan and Cowan (1992) is
#UD available by ftp from the authors from
#UD http://www-ssrl.slac.stanford.edu/absorb.html or
#UD ftp://ftpa.aps.anl.gov/pub/cross-section_codes/sb-1.0.tar.Z 
#UD WWW interfaces to the values produced by Brennan & Cowan library
#UD can be found at the URL:
#UD http://www.bmsc.washington.edu:80/scatter/AS_periodic.html
#UD http://www.bmsc.washington.edu/scatter/periodic-table.html
#UD 
#UD The data in this file contains 1024 energy points in a logarithmic
#UD scale in the energy interval 1-70 keV.
#UD and are available for elements with Z in from 3 to 92.
#UD 
#UD Column description: Energy[eV] f1 f2 
#UD (f1 and f2 are in electron units.)
#UD 
#S  3 Li
#UF1ADD   3.
#N 3
#L  Energy[eV]  f1  f2
  3116.8       0.78072E-02   0.29506E-02
  3129.8       0.77506E-02   0.29234E-02
  3142.8       0.76944E-02   0.28964E-02
  3155.8       0.76386E-02   0.28697E-02
  3168.9       0.75832E-02   0.28432E-02
  3182.1       0.75282E-02   0.28170E-02
  3195.4       0.74736E-02   0.27910E-02
  3208.6       0.74193E-02   0.27652E-02
  3222.0       0.73654E-02   0.27397E-02
  3235.4       0.73119E-02   0.27144E-02
  3248.8       0.72588E-02   0.26893E-02
  3262.3       0.72061E-02   0.26644E-02
  3275.9       0.71537E-02   0.26398E-02
  3289.5       0.71017E-02   0.26154E-02
  3303.2       0.70500E-02   0.25912E-02
  3316.9       0.69987E-02   0.25672E-02
  3330.7       0.69478E-02   0.25435E-02
  3344.6       0.68972E-02   0.25199E-02
  3358.5       0.68470E-02   0.24966E-02
  3372.4       0.67971E-02   0.24735E-02
  3386.5       0.67476E-02   0.24506E-02
  3400.5       0.66984E-02   0.24279E-02
  3414.7       0.66496E-02   0.24054E-02
  3428.9       0.66011E-02   0.23831E-02
  3443.1       0.65530E-02   0.23610E-02
  3457.4       0.65052E-02   0.23391E-02
  3471.8       0.64577E-02   0.23174E-02
  3486.2       0.64106E-02   0.22959E-02
  3500.7       0.63638E-02   0.22746E-02
  3515.3       0.63173E-02   0.22535E-02
  3529.9       0.62711E-02   0.22326E-02
  3544.6       0.62253E-02   0.22119E-02
  3559.3       0.61798E-02   0.21913E-02
  3574.1       0.61347E-02   0.21710E-02
  3589.0       0.60898E-02   0.21508E-02
  3603.9       0.60453E-02   0.21308E-02
  3618.9       0.60010E-02   0.21110E-02
  3633.9       0.59571E-02   0.20914E-02
  3649.0       0.59135E-02   0.20719E-02
  3664.2       0.58702E-02   0.20527E-02
  3679.4       0.58272E-02   0.20336E-02
  3694.7       0.57845E-02   0.20146E-02
  3710.1       0.57421E-02   0.19959E-02
  3725.5       0.57001E-02   0.19773E-02
  3741.0       0.56583E-02   0.19589E-02
  3756.6       0.56168E-02   0.19406E-02
