#F XAFS_McKale.dat
#UT McKale XAFS phases.
#U3W Sheet_McKale
#UIDL xmckale
#C  This file has been created using XAFS_McKale.pro on Tue Sep  3 14:53:00 1996
#UD McKale XAFS phases.
#UD 
#UD McKale XAFS phases K and L edges, and for  two values
#UD of R: R=2.5 A  (250 in the scan title) and R=4.0 A
#UD (400 in the scan title).
#UD Reference: 
#UD McKale A.G., Veal B.W., Paulikas A.P., Chan S.K. 
#UD and Knapp G.S. (1988) J. Amer.Chem.Soc. 110,3763
#UD Column description: 1: k(wavenumber A^-1), 
#UD    2: phase as photoabsorber, 3: modulus, 4: phase.
#UD 
#S 5  B K 250
#N 4
#L  K  FC  M  F
   4.20000  -6.94369   0.51122   0.12454
   4.40000  -7.02268   0.47536   0.05351
   4.60000  -7.09530   0.44322  -0.02333
   4.80000  -7.18054   0.41444  -0.10377
   5.00000  -7.28394   0.38839  -0.18500
   5.60000  -7.61281   0.31792  -0.38165
   6.00000  -7.80146   0.27182  -0.50012
   6.50000  -7.99031   0.22215  -0.64036
   7.00000  -8.12672   0.18653  -0.78910
   7.50000  -8.26820   0.16368  -0.94361
   8.00000  -8.44815   0.14649  -1.08774
   9.00000  -8.71796   0.10996  -1.33721
  10.00000  -8.92130   0.08291  -1.57893
  11.00000  -9.11673   0.07124  -1.77674
  12.00000  -9.27042   0.05592  -1.98396
  13.00000  -9.42142   0.04653  -2.17050
  14.00000  -9.54776   0.04113  -2.30713
  15.00000  -9.66174   0.03381  -2.49231
  16.00000  -9.76994   0.02959  -2.62591
  17.00000  -9.87813   0.02663  -2.72290
  18.00000  -9.98631   0.02275  -2.89072
  19.00000 -10.09450   0.02049  -2.97965
#S 7  N L 400
#N 4
#L  K  FC  M  F
   1.50000  -5.51604   0.94339   1.59773
   1.60000  -5.56930   0.94017   1.38408
   1.70000  -5.62256   0.94281   1.19606
   1.80000  -5.67582   0.94838   1.03050
   2.00000  -5.78234   0.96138   0.75592
   2.20000  -5.88886   0.97032   0.54304
   2.40000  -5.99538   0.97081   0.38012
   2.60000  -6.10190   0.96008   0.26078
   2.80000  -6.20842   0.93769   0.17259
   3.00000  -6.31494   0.90275   0.11102
   3.20000  -6.42146   0.85661   0.06833
   3.40000  -6.52798   0.80205   0.03663
   3.60000  -6.63450   0.74274   0.00857
   3.80000  -6.74102   0.68237  -0.02198
   4.00000  -6.84604   0.62406  -0.05941
   4.20000  -6.94369   0.57002  -0.10616
   4.40000  -7.02268   0.52152  -0.16270
   4.60000  -7.09530   0.47902  -0.22765
   4.80000  -7.18054   0.44228  -0.29820
   5.00000  -7.28394   0.41050  -0.37072
   5.60000  -7.61281   0.33437  -0.53662
   6.00000  -7.80146   0.28592  -0.63558
   6.50000  -7.99031   0.23257  -0.75697
   7.00000  -8.12672   0.19284  -0.89632
   7.50000  -8.26820   0.16693  -1.04683
   8.00000  -8.44815   0.14824  -1.18346
   9.00000  -8.71796   0.11087  -1.40174
  10.00000  -8.92130   0.08285  -1.63473
  11.00000  -9.11673   0.07096  -1.83331
  12.00000  -9.27042   0.05547  -2.02225
  13.00000  -9.42142   0.04608  -2.21636
  14.00000  -9.54776   0.04070  -2.35066
  15.00000  -9.66174   0.03330  -2.52471
  16.00000  -9.76994   0.02931  -2.66822
  17.00000  -9.87813   0.02632  -2.76117
  18.00000  -9.98631   0.02241  -2.92231
  19.00000 -10.09450   0.02036  -3.01920
#S 8  O K 250
#N 4
#L  K  FC  M  F
   1.50000  -5.35840   0.96713   1.48637
   1.60000  -5.40931   0.95333   1.32030
   1.70000  -5.46022   0.94486   1.16882
   1.80000  -5.51113   0.94002   1.03115
   2.00000  -5.61295   0.93636   0.79382
   2.20000  -5.71477   0.93531   0.60171
   2.40000  -5.81659   0.93265   0.44903
   2.60000  -5.91841   0.92565   0.33079
   2.80000  -6.02023   0.91219   0.24367
   3.00000  -6.12205   0.89168   0.17939
   3.20000  -6.22388   0.86308   0.13448
   3.40000  -6.32570   0.82683   0.10305
   3.60000  -6.42752   0.78425   0.07913
   3.80000  -6.52934   0.73734   0.05725
   4.00000  -6.63000   0.68835   0.03296
   4.20000  -6.72494   0.63938   0.00312
   4.40000  -6.80536   0.59214  -0.03399
   4.60000  -6.88088   0.54783  -0.07869
   4.80000  -6.96693   0.50714  -0.13012
   5.00000  -7.06787   0.47030  -0.18650
   5.60000  -7.38016   0.38076  -0.34203
   6.00000  -7.57064   0.33049  -0.43819
   6.50000  -7.76217   0.27490  -0.54449
   7.00000  -7.89882   0.22918  -0.65360
   7.50000  -8.03085   0.19499  -0.77821
   8.00000  -8.20791   0.17027  -0.91107
   9.00000  -8.48891   0.13129  -1.14308
  10.00000  -8.68904   0.09794  -1.34379
  11.00000  -8.89564   0.08130  -1.55389
  12.00000  -9.05114   0.06597  -1.73343
  13.00000  -9.20685   0.05334  -1.91543
  14.00000  -9.33922   0.04676  -2.07311
  15.00000  -9.45411   0.03953  -2.22402
  16.00000  -9.56338   0.03350  -2.37939
  17.00000  -9.67262   0.03033  -2.49212
  18.00000  -9.78187   0.02641  -2.62121
  19.00000  -9.89112   0.02314  -2.75209
#S 8  O K 400
#N 4
#L  K  FC  M  F
   1.50000  -5.35840   0.82790   0.99349
   1.60000  -5.40931   0.84367   0.85298
   1.70000  -5.46022   0.85984   0.72684
   1.80000  -5.51113   0.87569   0.61354
   2.00000  -5.61295   0.90458   0.42058
   2.20000  -5.71477   0.92786   0.26642
   2.40000  -5.81659   0.94401   0.14575
   2.60000  -5.91841   0.95177   0.05454
   2.80000  -6.02023   0.94955  -0.00957
   3.00000  -6.12205   0.93754  -0.05388
   3.20000  -6.22388   0.91457  -0.08110
   3.40000  -6.32570   0.88120  -0.09644
   3.60000  -6.42752   0.83900  -0.10533
   3.80000  -6.52934   0.79036  -0.11283
   4.00000  -6.63000   0.73801  -0.12321
   4.20000  -6.72494   0.68459  -0.13959
   4.40000  -6.80536   0.63233  -0.16382
   4.60000  -6.88088   0.58287  -0.19650
   4.80000  -6.96693   0.53730  -0.23707
   5.00000  -7.06787   0.49612  -0.28399
   5.60000  -7.38016   0.39950  -0.41996
   6.00000  -7.57064   0.34714  -0.50633
   6.50000  -7.76217   0.28923  -0.60060
   7.00000  -7.89882   0.24040  -0.69788
   7.50000  -8.03085   0.20287  -0.81244
   8.00000  -8.20791   0.17569  -0.93772
   9.00000  -8.48891   0.13511  -1.15424
