#F CrossSec_StormIsrael.dat
#C  This file has been created using CrossSec_StormIsrael.pro on Mon Sep 16 16:50:58 2002
#C  This file belongs to the DABAX library. More information on
#C  DABAX can be found at:
#C  http://www.esrf.fr/computing/scientific/dabax
#D Mon Sep 16 16:50:58 2002
#UIDL xcrosssec
#UT Cross Sections from Storm and Israel tables 
#UD Cross Sections from Storm and Israel tables 
#UD
#UD The cross section factors stored in this file come from the Storm 
#UD and Israel tables
#UD Reference:
#UD    E. Storm and H. I. Israel
#UD    Photon Cross Sections from 1 keV to 100 MeV for elements Z=1 to Z=100
#UD    Nuclear Data Tables A7, 565=681 (1970)
#UD
#UD The  data in this file has been downloaded from: 
#UD http://dental.senzoku.showa-u.ac.jp/dent/radiol/Prometheus/Storm&Israel_1970/S&I_cover.html
#UD 
#UD The data in this file are valid in the energy range 1.0 keV to 100 MeV
#UD for the elements Z = 1 - 100.
#UD
#UD Column description (in brackets, the corresponding label in the published tables):
#UD 1:PhotonEnergy[keV]                               (E(kEV))
#UD 2:Compton(incoherent)[barn/atom]                  (INCOH)
#UD 3:ComptonAbsorption(incoherent)[barn/atom]        (INCOH A)
#UD 4:Rayleigh(coherent)[barn/atom]                   (COH)
#UD 5:PairProduction(NuclearField)[barn/atom]         (PAIR N)
#UD 6:PairProduction(ElectronField)[barn/atom]        (PAIR E)
#UD 7:PairProduction(Absorption)[barn/atom]           (PAIR A)
#UD 8:PhotoElectric[barn/atom]                        (PHOTO)
#UD 9:PhotoElectricAbsorption[barn/atom]              (PHOTO A)
#UD 10:TotalCrossSection[barn/atom]                   (TOT)
#UD 11:TotalCrossSectionAbsorption[barn/atom]         (TOT H)
#UD 12:TotalCrossSectionEnergyAbsorption[barn/atom]   (TOT A)
#UD
#S        1 H 
#UO Z001_Hydrogen.html
#N 12
#L  PhotonEnergy[keV]  Compton(incoherent)[barn/atom]  ComptonAbsorption(incoherent)[barn/atom]  Rayleigh(coherent)[barn/atom]  PairProduction(NuclearField)[barn/atom]  PairProduction(ElectronField)[barn/atom]  PairProduction(Absorption)[barn/atom]  PhotoElectric[barn/atom]  PhotoElectricAbsorption[barn/atom]  TotalCrossSection[barn/atom]  TotalCrossSectionAbsorption[barn/atom]  TotalCrossSectionEnergyAbsorption[barn/atom]
 5.000E+01 1.110E+00 8.960E-02 2.020E-02         0         0         0         0         0 1.130E+00 9.060E-02 8.960E-02
 6.000E+01 1.080E+00 1.010E-01 1.410E-02         0         0         0         0         0 1.094E+00 1.020E-01 1.010E-01
 8.000E+01 1.030E+00 1.210E-01 7.980E-03         0         0         0         0         0 1.038E+00 1.210E-01 1.210E-01
 1.000E+02 9.820E-01 1.360E-01 5.130E-03         0         0         0         0         0 9.871E-01 1.360E-01 1.360E-01
 1.500E+02 8.860E-01 1.610E-01 2.300E-03         0         0         0         0         0 8.883E-01 1.610E-01 1.610E-01
 2.000E+02 8.120E-01 1.760E-01 1.310E-03         0         0         0         0         0 8.133E-01 1.760E-01 1.760E-01
 3.000E+02 7.060E-01 1.900E-01         0         0         0         0         0         0 7.060E-01 1.910E-01 1.900E-01
 4.000E+02 6.330E-01 1.960E-01         0         0         0         0         0         0 6.330E-01 1.960E-01 1.960E-01
 5.000E+02 5.780E-01 1.980E-01         0         0         0         0         0         0 5.780E-01 1.970E-01 1.980E-01
 6.000E+02 5.350E-01 1.970E-01         0         0         0         0         0         0 5.350E-01 1.970E-01 1.970E-01
 8.000E+02 4.700E-01 1.910E-01         0         0         0         0         0         0 4.700E-01 1.920E-01 1.910E-01
 1.000E+03 4.220E-01 1.860E-01         0         0         0         0         0         0 4.220E-01 1.860E-01 1.860E-01
 1.500E+03 3.430E-01 1.700E-01         0 1.770E-04         0 5.650E-05         0         0 3.432E-01 1.702E-01 1.701E-01
 2.000E+03 2.930E-01 1.550E-01         0 7.070E-04         0 3.460E-04         0         0 2.937E-01 1.557E-01 1.553E-01
 3.000E+03 2.300E-01 1.330E-01         0 2.050E-03 8.040E-05 1.410E-03         0         0 2.321E-01 1.351E-01 1.344E-01
 4.000E+03 1.920E-01 1.160E-01         0 3.320E-03 3.280E-04 2.740E-03         0         0 1.957E-01 1.207E-01 1.187E-01
 5.000E+03 1.660E-01 1.040E-01         0 4.460E-03 6.460E-04 4.110E-03         0         0 1.711E-01 1.091E-01 1.081E-01
 6.000E+03 1.470E-01 9.440E-02         0 5.450E-03 9.900E-04 5.420E-03         0         0 1.534E-01 1.010E-01 9.982E-02
